"RGlap_ApprovalNo","RGlap_CustomerId","RGlap_ApprovalTypeCode","RGlap_DealingTypeCode","RGlap_ApprovalItemCode","RGlap_LmtApprovalNo","RGlap_LmtMoney","RGlap_LmtMrgMoney","RGlap_LmtMrgCalcBaseDate","RGlap_LmtStartDate","RGlap_LmtEndDate","RGlap_LmtInterestRate","RGlap_RequestReceiptNo","RGlap_PrevApprovalNo","RGlap_OriginalApprovalNo","RGlap_SettAuthorityCode","RGlap_ExecScheduledDate","RGlap_RepaymentLimitDay","RGlap_CommodityCode","RGlap_SecurityDivision","RGlap_ExecScheduledMoney","RGlap_InterestRate","RGlap_InterestRateApplyType","RGlap_InterestSupplyRate","RGlap_VariableInterestCode","RGlap_SlideRange","RGlap_StandardSpread","RGlap_LoanTotal","RGlap_DepositTotal","RGlap_LoanInterestTotal","RGlap_DepositInterestTotal","RGlap_HeadBranchCalcRate","RGlap_HeadBranchCalcDebitRate","RGlap_HeadBranchCalcCreditRate","RGlap_RelatedRealInterestRate","RGlap_RelatedDpstFinanceRate","RGlap_RelatedAnnualProfits","RGlap_CapitalUseDivision","RGlap_CapitalUseDetailDivision","RGlap_CapitalUseDetailDesc","RGlap_RaiseDetailItem1","RGlap_RaiseDetailItem2","RGlap_RaiseDetailItem3","RGlap_RaiseDetailMoney1","RGlap_RaiseDetailMoney2","RGlap_RaiseDetailMoney3","RGlap_FundsOnHandMoney","RGlap_RepaymentWayCode","RGlap_RepaymentInterestCode","RGlap_FirstRepayInterestDate","RGlap_FirstRepayDate","RGlap_RepayIntervalCode","RGlap_RepayInterestIntrvlCode","RGlap_RepayCapital","RGlap_RepayCount1","RGlap_RepayCount2","RGlap_RepayCount3","RGlap_EveryRepayMoney1","RGlap_EveryRepayMoney2","RGlap_EveryRepayMoney3","RGlap_SecurityFloatingExistFlg","RGlap_SecurityDesc","RGlap_Remarks","RGlap_WideUseApprovalDtls","RGlap_SubTitle","RGlap_SubTitleSupplement","RGlap_ConditionCngTypeCode","RGlap_ConditionExmptCrdtCode","RGlap_ReleaseJdgmntIntrstRate","RGlap_ApplyInterestRate","RGlap_ConditionExemptDesc","RGlap_OldVersionFlag","RGlap_RegisterFlag","RGlap_RenovationFlag","RGlap_DraftDate","RGlap_DraftUserName","RGlap_SecurityCode","RGlap_TempFlag","RGlap_InChargeUserNo","RGlap_InChargeUserName","RGlap_HQInChargeUserNo","RGlap_HQInChargeUserName","RGlap_ChangeStandardDate","RGlap_CreditNo","RGlap_BillLimitDate","RGlap_RootManagementNo","RGlap_SheetCount","RGlap_BonusTotalMoney","RGlap_ForeignMoney","RGlap_MonetaryUnit","RGlap_Reservation","RGlap_RefinanceDivision","RGlap_RefinanceFirstDate","RGlap_RefinanceUseDivision","RGlap_SelectTypeDivision","RGlap_FixedContractualRate","RGlap_VariableContractualRate","RGlap_StepRateAppliedDate","RGlap_StepRate","RGlap_StepPeriod","RGlap_OperateDetailItem1","RGlap_OperateDetailItem2","RGlap_OperateDetailItem3","RGlap_OperateDetailItem4","RGlap_OperateDetailItem5","RGlap_OperateDetailItem6","RGlap_OperateDetailItem7","RGlap_OperateDetailItem8","RGlap_OperateDetailItem9","RGlap_OperateDetailMoney1","RGlap_OperateDetailMoney2","RGlap_OperateDetailMoney3","RGlap_OperateDetailMoney4","RGlap_OperateDetailMoney5","RGlap_OperateDetailMoney6","RGlap_OperateDetailMoney7","RGlap_OperateDetailMoney8","RGlap_OperateDetailMoney9","RGlap_RaiseDetailItem4","RGlap_RaiseDetailItem5","RGlap_RaiseDetailItem6","RGlap_RaiseDetailMoney4","RGlap_RaiseDetailMoney5","RGlap_RaiseDetailMoney6","RGlap_RepayDay","RGlap_FractionDivision","RGlap_DeferInterestIntrvlCode","RGlap_BonusRepayMoney","RGlap_BonusRepayCount","RGlap_BonusBeginDate","RGlap_BonusMonth1","RGlap_BonusMonth2","RGlap_CommissionDivision","RGlap_GroupInsuranceDivision","RGlap_DebtSupport","RGlap_FireInsuranceFlag","RGlap_StartRepayDate1","RGlap_RepayDay1","RGlap_LastRepayDate1","RGlap_RepayIntervalCode1","RGlap_IncreaseDecreaseMoney1","RGlap_StartRepayDate2","RGlap_RepayDay2","RGlap_LastRepayDate2","RGlap_RepayIntervalCode2","RGlap_IncreaseDecreaseMoney2","RGlap_StartRepayDate3","RGlap_RepayDay3","RGlap_LastRepayDate3","RGlap_RepayIntervalCode3","RGlap_IncreaseDecreaseMoney3","RGlap_StartRepayDate4","RGlap_RepayDay4","RGlap_LastRepayDate4","RGlap_RepayIntervalCode4","RGlap_IncreaseDecreaseMoney4","RGlap_StartRepayDate5","RGlap_RepayDay5","RGlap_LastRepayDate5","RGlap_RepayIntervalCode5","RGlap_IncreaseDecreaseMoney5","RGlap_RelatedLoanTotal","RGlap_RelatedDepositTotal","RGlap_RelatedLoanInterestTotal","RGlap_RelatedDpstInterestTotal","RGlap_DraftBranchNo","RGlap_DraftBranchName","RGlap_ExecutionBranchNo","RGlap_StaffFinanceFlag","RGlap_ScheduledCloseMoney","RGlap_SimulScheduledCloseMoney","RGlap_DepositSecurityMny","RGlap_SimulDepositSecurityMny","RGlap_SocietyLoadMoney","RGlap_SimulSocietyLoadMoney","RGlap_AutoJudgeSettAuthority","RGlap_SettAuthorityJudgeDate","RGlap_SettAuthorityJudgeReason","RGlap_RespShareDivision","RGlap_ReceiptYear","RGlap_FixedIntstRateSelectDate","RGlap_AppSlipErrFlag","RGlap_BasisCondUpdateTime","RGlap_AutoCalcEveryRepayMoney2","RGlap_AutoCalcBonusRepayMoney","RGlap_TempAdmitFlag","RGlap_ChushinSecurityFlag","RGlap_ReapplicationCode","RGlap_EstablishmentSupport","RGlap_BusinessAssessment","RGlap_ReapplyPrevApprovalNo","RGlap_BackinApproval","RGlap_RateDownCreditNo","RGlap_NowSelectTypeDivision","RGlap_NowInterestRate","RGlap_SelectTypeDivision1","RGlap_SelectTypeRate1","RGlap_SelectTypeDivision2","RGlap_SelectTypeRate2","RGlap_SelectTypeDivision3","RGlap_SelectTypeRate3","RGlap_SelectTypeDivision4","RGlap_SelectTypeRate4","RGlap_SelectTypeDivision5","RGlap_SelectTypeRate5","RGlap_SelectTypeDivision6","RGlap_SelectTypeRate6","RGlap_SelectTypeDivision7","RGlap_SelectTypeRate7","RGlap_ConditionApprovalFlag","InsertDateTime","InsertUserNo","UpdateDateTime","UpdateUserNo"
"C18320093",465357,"R_RINGISYURUI4","R_TORIHIKISYU1","R_RINGIKAMOKU33",,,,,,,,"00528827","17355724","15314797","R_KESSAIKENGE2","20201009","20220606","52131","71",24572958,0.77500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,-1.90000,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM369","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",365,,,,75591,0,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:12:14.457,"ãNàƒé“ñº","4050",0,"138081","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180226",,,,,0,,"","","R_KARIKAEKBN2","20140828","R_SIKINSITOM354","R_KINRIKBN99",-1.80000,-1.90000,,,,"JAécç¬","èîîÔóp","","","","","","","",25556000,744000,,,,,,,,"","","",,,,"26","R_ADJHASU0",,0,0," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"004","ñxêÏéxìX","004",0,,,,,,,"R_KESSAIKENGE2",2018/06/19 13:56:29.600,"åàçœå†å¿îªíËóùóR",," ",,0,2018/06/19 13:49:26.447,75591,0,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:12:14.457,"587382      ",2018/07/02 18:51:37.460,"587382      "
"C18320094",523588,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00527879","18319025","","R_KESSAIKENGE2","20201009","20220606","52131","71",21900000,0.67500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM369","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",252,,,,93234,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:13:42.193,"ãNàƒé“ñº","4050",0,"141313","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","","R_KARIKAEKBN2","20060424","R_SIKINSITOM351","R_KINRIKBN99",-1.80000,-2.00000,,,,"éÿä∑éëã‡","èîîÔóp","","","","","","","",21364000,536000,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,"UMU1"," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"108","åjâwëOéxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/06/15 13:23:53.790,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/15 13:13:42.193,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:13:42.193,"141313      ",2018/06/27 12:45:16.470,"0           "
"C18320095",4444,"R_RINGISYURUI4","R_TORIHIKISYU1","R_RINGIKAMOKU33",,,,,,,,"00528854","17340858","07068240","R_KESSAIKENGE2","20201009","20220606","10912","51",60295772,2.30000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,-0.62500,,,,,,,,,,,"R_SIKINSITO2","R_SIKINSITOM249","éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,"R_HENSAIHOU1","R_RIBARAIHOU1","202011","202011","R_KANKAKU0","R_RBRKANKAKU1","ï‘çœå¥éë",1,,,,,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/15 13:16:32.093,"ãNàƒé“ñº","",0,"587382","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180531","330003003",,,,0,,,,"R_KARIKAEKBN2","19980226","R_SIKINSITOM369",,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31","",,0,0," "," "," ",,,,," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"004","ñxêÏéxìX","004",,,,,,,,"R_KESSAIKENGE2",2018/06/26 10:09:48.040,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/26 10:08:22.347,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:16:32.093,"587382      ",2018/06/28 4:18:53.343,"0           "
"C18320096",520488,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00515558","18300479","","R_KESSAIKENGE2","20201009","20220606","52200","71",37000000,0.58500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM351","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",4800000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",420,,,,97442,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/15 13:18:12.320,"ãNàƒé“ñº","4050",0,"143762","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003002"," ",,,,,"","",""," ","","R_KINRIKBN99",-1.80000,-2.09000,,,,"ï®åèîÔóp","","","","","","","","",41800000,,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"018","éáñÏéxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/06/15 13:28:00.123,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/15 13:20:15.367,,,0,0,"R_SAISINSEI01","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:18:12.320,"143762      ",2018/06/30 4:01:17.860,"0           "
"C18320097",2367,"R_RINGISYURUI4","R_TORIHIKISYU1","R_RINGIKAMOKU32",,,,,,,,"00528855","17393719","16302823","R_KESSAIKENGE2","20201009","20220606","10900","52",45000000,2.50000,"",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,"R_SIKINSITO1","R_SIKINSITOM126","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU1","R_RIBARAIHOU2","202011","202011","R_KANKAKU0","R_RBRKANKAKU1","ï‘çœå¥éë",1,,,,0,0,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/15 13:23:07.810,"ãNàƒé“ñº","",0,"133611","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180615","320002063","20180702",,,,,"","","",,,,,,,,,"ìyín","ë¢ê¨îÔ","","","","","","","",35000000,10000000,,,,,,,,"","","",,,,"31","R_ADJHASU0",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"030","ëÁåÌéxìX","030",0,,,,,,,"R_KESSAIKENGE2",2018/06/15 14:49:21.597,"åàçœå†å¿îªíËóùóR",," ",,0,2018/06/15 13:23:07.810,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:23:07.810,"133611      ",2018/07/03 4:16:25.713,"0           "
"C18320098",315030,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00517934","18304146","","R_KESSAIKENGE2","20201009","20220606","75912","51",10000000,0.87500,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,-2.05000,,,,,,,,,,,"R_SIKINSITO4","R_SIKINSITOM492","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",120,,,,87062,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:23:59.263,"ãNàƒé“ñº","",0,"133633","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","",,,,,,"ìyínÅEåöï®","","","","","","","","",10000000,,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"068","êºå‰íréxìX","068",0,,,,,,,"R_KESSAIKENGE2",2018/06/15 14:14:06.197,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/15 13:23:59.263,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:23:59.263,"133633      ",2018/07/03 19:45:07.320,"0           "
"C18320099",523777,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00528718",,"","R_KESSAIKENGE2","20201009","20220606","52200","71",5000000,0.87500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM352","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",8800000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",389,,,,14767,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:27:34.083,"ãNàƒé“ñº","4050",0,"130805","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.80000,-1.80000,,,,"íÜå√èZëÓ","","","","","","","","",13800000,,,,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"009","éRâ»éxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/06/26 15:04:36.393,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/21 9:36:58.940,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:27:34.083,"144390      ",2018/06/29 11:36:08.017,"19301       "
"C18320102",523672,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00528216",,"","R_KESSAIKENGE2","20201009","20220606","52131","71",15400000,0.70000,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM352","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",300,,,,55970,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:31:58.583,"ãNàƒé“ñº","4050",0,"144390","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.70000,-1.97500,,,,"íÜå√èZëÓ","èîîÔóp","","","","","","","",13800000,1600000,,,,,,,,"","","",,,,"01","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"009","éRâ»éxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/06/25 13:18:46.953,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/18 15:01:02.057,,,2,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:31:58.583,"144390      ",2018/07/03 9:15:14.860,"0           "
"C18320103",5788,"R_RINGISYURUI4","R_TORIHIKISYU2","R_RINGIKAMOKU40",,50000000,50000000,"20170705","20050829","20180630",1.30000,"00528857","17325103","00900842","R_KESSAIKENGE2","20201009","20220606","01","10",50000000,1.30000,"",,"R_RIRITUHENDO02",,0.00000,,,,,,,,,,,,"","éëã‡égìrè⁄ç◊ê‡ñæ",,,,,,,,"","","202011","202011","","","ï‘çœå¥éë",,,,,,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/15 13:32:45.520,"ãNàƒé“ñº","",0,"118981","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº","20180702","400014984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ","",,,," "," "," ",,,,," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"038","óåêºéxìX","038",,,,,,,,"R_KESSAIKENGE2",2018/06/19 11:50:14.213,"åàçœå†å¿îªíËóùóR",,,,0,2018/06/15 13:32:45.520,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0","",0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:32:45.520,"118981      ",2018/06/26 3:42:34.010,"0           "
"C18320104",399750,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00528825",,"","R_KESSAIKENGE3","20201009","20220606","10912","52",24800000,1.20000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,-1.72500,,,,,,,,,,,"R_SIKINSITO2","R_SIKINSITOM232","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",63000,,,,"R_HENSAIHOU2","R_RIBARAIHOU2","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",180,,,,138000,98000,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:34:36.273,"ãNàƒé“ñº","",0,"144992","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","",,,,,,"çHéñécë„ã‡","Ç¬Ç»Ç¨ï‘çœ","","","","","","","",17463000,7400000,,,,,,,,"","","",,,,"31","R_ADJHASU2",,,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"034","î~í√éxìX",,0,,,,,,,,,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/15 13:55:58.420,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:34:36.273,"144992      ",2018/06/15 13:55:58.420,"144992      "
"C18320105",523808,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00528862",,"","R_KESSAIKENGE2","20201009","20220606","52200","71",30000000,0.57500,"R_RIRITUTEKI04",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO3","R_SIKINSITOM353","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",240,,,,132355,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,0,0,2018/06/15 13:37:20.500,"ãNàƒé“ñº","4050",0,"119348","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN99",-1.80000,-2.10000,,,,"êVíz","âëÃÅEêÆín","äOç\","èîîÔóp","","","","","",26406000,1000000,1000000,1594000,,,,,,"","","",,,,"25","R_ADJHASU0",,0,," "," "," ","","R_DANSINKBN1",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"009","éRâ»éxìX","171",0,,,,,,,"R_KESSAIKENGE2",2018/07/02 12:06:51.543,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/07/02 11:58:03.947,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:37:20.500,"144390      ",2018/07/05 10:16:48.063,"130805      "
"C18320106",523806,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00528858",,"","R_KESSAIKENGE1","20201009","20220606","10800","71",600000,7.00000,"",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO2","R_SIKINSITOM249","éëã‡égìrè⁄ç◊ê‡ñæ","","","",,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",12,,,,51916,,1,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,1,0,2018/06/15 13:37:33.943,"ãNàƒé“ñº","4015",0,"130338","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,"330003005"," ",,,,,"","",""," ","","",,,,,,"ÉgÉCÉåâ¸èC","","","","","","","","",600000,,,,,,,,,"","","",,,,"06","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"028","ìåå‹èéxìX","028",0,,,,,,,"R_KESSAIKENGE1",2018/06/15 14:57:52.467,"åàçœå†å¿îªíËóùóR",""," ",,0,2018/06/15 13:37:33.943,,,0,0,"","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:37:33.943,"130338      ",2018/07/05 6:27:25.453,"0           "
"C18320107",520307,"R_RINGISYURUI1","R_TORIHIKISYU1","R_RINGIKAMOKU33","",,," "," "," ",,"00514826","18301915","","R_KESSAIKENGE3","20201009","20220606","14725","52",209000000,0.80000,"R_RIRITUTEKI03",,"R_RIRITUHENDO02",,,,,,,,,,,,,"R_SIKINSITO2","R_SIKINSITOM239","éëã‡égìrè⁄ç◊ê‡ñæ","é©å»éëã‡","","",854000,,,,"R_HENSAIHOU4","R_RIBARAIHOU1","202011","202011","R_KANKAKU1","R_RBRKANKAKU1","ï‘çœå¥éë",420,,,,570697,,0,"íSï€ñæç◊","ì¡ãLéñçÄ","îƒóp‚gãcì‡óe",,,,,,,"èåèä…òaï‚ë´ê‡ñæ",0,3,0,2018/06/15 13:38:24.567,"ãNàƒé“ñº","",0,"591424","åªç›ÇÃèàóùíSìñé“ñº",,"ñ{ïîêRç∏íSìñé“ñº",,," ",,,,,"","",""," ","","R_KINRIKBN10",0.00000,0.00000,,,,"ñ{ëÃçHéñ","äOç\","âëÃ","îÔóp","","","","","",169992000,15768000,9396000,14698000,,,,,,"","","",,,,"31","R_ADJHASU0",,0,," "," "," ","","",,""," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",," "," "," ","",,,,,,"020","ïöå©éxìX",,0,,,,,,,,,"åàçœå†å¿îªíËóùóR",""," ","20290131",0,2018/06/15 13:38:24.567,,,0,0,"R_SAISINSEI01","R_SOGYOSHIEN0","R_JIGYOHYOKA0",,0,,,,,,,,,,,,,,,,,,0,2018/06/15 13:38:24.567,"591424      ",2018/06/15 13:42:25.610,"591424      "
